            White Pawn to 2, 4 = 0.204426
            White Pawn to 2, 5 = 0.581349
            White Pawn to 5, 4 = -0.0654762
            White Pawn to 5, 5 = 0.39881
            White Pawn to 7, 5 = 0.428968
            White King to 4, 6 = 0.0782967
            White Pawn to 6, 4 = 0.304701
            White Pawn to 6, 5 = 0.584096
            White Pawn to 0, 4 = 0.0178571
            White Knight to 5, 5 = 0.815476
            White Knight to 2, 5 = 0.85119
            White Knight to 7, 5 = 0.55119
            White Knight to 4, 6 = 0.443773
            White Bishop to 0, 2 = 0.50119
            White Bishop to 1, 3 = 0.583242
            White Bishop to 2, 4 = 0.211447
            White Bishop to 3, 5 = 0.506319
            White Bishop to 4, 6 = 0.52967
            White Rook to 0, 6 = 0.417857
            White Queen to 7, 3 = -0.0738095
            White Queen to 6, 4 = 0.0003663
            White Queen to 5, 5 = -0.0202381
            White Queen to 4, 6 = -0.245513
        Black Pawn to 3, 3 = 1.13452
            White Pawn to 3, 4 = 0.106227
            White King to 4, 6 = -0.0506716
            White Pawn to 5, 4 = -0.194444
            White Pawn to 5, 5 = 0.269841
            White Pawn to 7, 4 = 0.183333
            White Pawn to 7, 5 = 0.3
            White Pawn to 3, 5 = 0.472985
            White Pawn to 1, 4 = 0.19359
            White Pawn to 1, 5 = 0.155128
            White Pawn to 2, 4 = 0.0754579
            White Pawn to 2, 5 = 0.452381
            White Pawn to 0, 4 = -0.111111
            White Pawn to 6, 4 = 0.137271
            White Pawn to 6, 5 = 0.455128
            White Knight to 7, 5 = 0.422222
            White Knight to 5, 5 = 0.686508
            White Knight to 4, 6 = 0.314805
            White Bishop to 0, 2 = 0.372222
            White Bishop to 1, 3 = 0.415812
            White Bishop to 2, 4 = 0.492735
            White Bishop to 3, 5 = 0.37735
            White Bishop to 4, 6 = 0.400702
            White Knight to 2, 5 = 0.722222
            White Rook to 0, 6 = 0.288889
            White Queen to 4, 6 = -0.374481
            White Queen to 7, 3 = -0.220635
            White Queen to 6, 4 = -0.184921
            White Queen to 5, 5 = -0.149206
        Black Pawn to 4, 3 = 0.722222
            White Pawn to 3, 4 = -0.22207
            White Pawn to 4, 3 = -0.21163
            White Pawn to 6, 4 = -0.191026
            White Pawn to 3, 5 = 0.144689
            White Pawn to 1, 4 = -0.173168
            White Pawn to 1, 5 = -0.173168
            White Pawn to 2, 4 = -0.252839
            White Pawn to 2, 5 = 0.124084
            White Pawn to 7, 4 = -0.144963
            White Pawn to 7, 5 = -0.0282967
            White Pawn to 6, 5 = 0.126832
            White King to 4, 6 = -0.378968
            White Pawn to 5, 5 = -0.0584554
            White Pawn to 5, 4 = -0.522741
            White Pawn to 0, 4 = -0.439408
            White Bishop to 0, 2 = 0.0439255
            White Bishop to 4, 6 = 0.0724054
            White Bishop to 3, 5 = 0.0490537
            White Bishop to 2, 4 = 0.164438
            White Bishop to 1, 3 = -0.28428
            White Knight to 2, 5 = 0.393926
            White Knight to 5, 5 = 0.358211
            White Knight to 7, 5 = 0.0939255
            White Knight to 4, 6 = -0.0134921
            White Rook to 0, 6 = -0.0394078
            White Queen to 7, 3 = -0.477503
            White Queen to 6, 4 = -0.513217
            White Queen to 5, 5 = -0.477503
            White Queen to 4, 6 = -0.702778
        Black Pawn to 2, 2 = 0.393926
            White Pawn to 3, 4 = -0.224817
            White Pawn to 4, 3 = -0.214377
            White Pawn to 1, 5 = -0.175916
            White King to 4, 6 = -0.381716
            White Pawn to 6, 4 = -0.193773
            White Pawn to 6, 5 = 0.124084
            White Pawn to 7, 4 = -0.147711
            White Pawn to 7, 5 = -0.031044
            White Pawn to 0, 4 = -0.442155
            White Pawn to 3, 5 = 0.141941
            White Pawn to 1, 4 = -0.175916
            White Pawn to 2, 4 = -0.255586
            White Pawn to 2, 5 = 0.121337
            White Pawn to 5, 4 = -0.525488
            White Pawn to 5, 5 = -0.0612027
            White Knight to 2, 5 = 0.391178
            White Knight to 4, 6 = -0.0162393
            White Knight to 7, 5 = 0.0911783
            White Knight to 5, 5 = 0.355464
            White Bishop to 0, 2 = 0.0411783
            White Bishop to 1, 3 = 0.084768
            White Bishop to 2, 4 = 0.161691
            White Bishop to 3, 5 = 0.0463065
            White Bishop to 4, 6 = 0.0696581
            White Rook to 0, 6 = -0.0421551
            White Queen to 4, 6 = -0.705525
            White Queen to 7, 3 = -0.498107
            White Queen to 6, 4 = -0.533822
            White Queen to 5, 5 = -0.48025
        Black Pawn to 6, 2 = 0.391178
            White Pawn to 3, 4 = 0.0367216
            White Pawn to 4, 3 = 0.0856227
            White Pawn to 5, 4 = -0.225488
            White King to 4, 6 = -0.0817155
            White Pawn to 6, 4 = 0.106227
            White Pawn to 6, 5 = 0.424084
        Black Pawn to 6, 3 = 0.424084
            White Pawn to 3, 4 = 0.191422
            White Pawn to 4, 3 = 0.201862
            White Pawn to 2, 4 = 0.160653
            White King to 4, 6 = 0.0345238
            White Pawn to 7, 4 = 0.268529
            White Pawn to 7, 5 = 0.385195
            White Pawn to 5, 4 = -0.109249
            White Pawn to 5, 5 = 0.355037
            White Pawn to 3, 5 = 0.558181
        Black Pawn to 0, 4 = 0.558181
            White Pawn to 3, 4 = -0.358059
            White Pawn to 4, 3 = -0.347619
            White King to 4, 6 = -0.514957
            White Pawn to 3, 5 = 0.00869963
            White Pawn to 7, 4 = -0.280952
            White Pawn to 7, 5 = -0.164286
            White Pawn to 2, 4 = -0.388828
            White Pawn to 2, 5 = -0.0119048
            White Pawn to 1, 4 = -0.309158
            White Pawn to 1, 5 = -0.309158
            White Pawn to 5, 4 = -0.65873
            White Pawn to 5, 5 = -0.194444
            White Pawn to 0, 4 = -0.575397
            White Pawn to 6, 4 = -0.288553
            White Pawn to 6, 5 = -0.00915751
            White Bishop to 0, 2 = -0.0920635
            White Knight to 2, 5 = 0.257937
            White Bishop to 1, 3 = -0.0100122
            White Bishop to 2, 4 = 0.0284493
            White Bishop to 3, 5 = -0.0869353
            White Bishop to 4, 6 = -0.0635836
            White Knight to 4, 6 = -0.149481
            White Knight to 7, 5 = -0.0420635
            White Knight to 5, 5 = 0.222222
            White Rook to 0, 6 = -0.175397
            White Queen to 7, 3 = -0.613492
            White Queen to 6, 4 = -0.592888
            White Queen to 5, 5 = -0.613492
            White Queen to 4, 6 = -0.838767
        Black Pawn to 3, 2 = 0.257937
    White Pawn to 0, 5 = 0.257937
            White Pawn to 3, 3 = 1.01786
            White Pawn to 3, 4 = 0.118529
            White Pawn to 4, 3 = 0.128968
            White Pawn to 6, 5 = 0.46743
            White Pawn to 1, 4 = 0.16743
            White Pawn to 1, 5 = 0.46743
            White Pawn to 5, 4 = -0.182143
            White Pawn to 5, 5 = 0.282143
            White King to 4, 6 = -0.03837
            White Pawn to 2, 5 = 0.464683
            White Pawn to 2, 4 = -0.0233516
            White Pawn to 6, 4 = 0.188034
            White Pawn to 7, 5 = 0.312302
            White Pawn to 7, 4 = 0.195635
            White Pawn to 3, 5 = 0.485287
            White Bishop to 0, 2 = 0.0511905
            White Bishop to 4, 6 = 0.413004
            White Bishop to 3, 5 = 0.389652
            White Bishop to 2, 4 = 0.0947802
            White Bishop to 1, 3 = 0.466575
            White Knight to 0, 5 = 0.40119
            White Knight to 2, 5 = 0.734524
            White Knight to 5, 5 = 0.69881
            White Knight to 7, 5 = 0.434524
            White Knight to 4, 6 = 0.327106
            White Rook to 0, 5 = 0.35119
            White Rook to 0, 6 = 0.30119
            White Queen to 5, 5 = -0.136905
            White Queen to 4, 6 = -0.362179
            White Queen to 7, 3 = -0.190476
            White Queen to 6, 4 = -0.1163
        Black Pawn to 3, 3 = 1.01786
            White Pawn to 3, 4 = -0.0104396
            White Pawn to 3, 5 = 0.356319
            White Pawn to 6, 4 = 0.0206044
            White Pawn to 7, 5 = 0.183333
            White Pawn to 7, 4 = 0.0666667
            White Pawn to 6, 5 = 0.338462
            White King to 4, 6 = -0.167338
            White Pawn to 2, 4 = -0.0412088
            White Pawn to 2, 5 = 0.335714
            White Pawn to 1, 4 = 0.0769231
            White Pawn to 1, 5 = 0.338462
            White Pawn to 5, 4 = -0.311111
            White Pawn to 5, 5 = 0.153175
            White Bishop to 3, 5 = 0.260684
            White Bishop to 0, 2 = 0.255556
            White Bishop to 1, 3 = 0.299145
            White Bishop to 2, 4 = 0.376068
            White Bishop to 4, 6 = 0.284035
            White Knight to 0, 5 = 0.272222
            White Knight to 2, 5 = 0.605556
            White Knight to 5, 5 = 0.569841
            White Knight to 7, 5 = 0.305556
            White Knight to 4, 6 = 0.198138
            White Rook to 0, 5 = 0.222222
            White Rook to 0, 6 = 0.172222
            White Queen to 4, 6 = -0.491148
            White Queen to 7, 3 = -0.337302
            White Queen to 6, 4 = -0.301587
            White Queen to 5, 5 = -0.265873
        Black Pawn to 4, 3 = 0.605556
            White Pawn to 3, 4 = -0.474725
            White Pawn to 4, 3 = -0.464286
            White Pawn to 2, 4 = -0.505495
            White Pawn to 5, 5 = -0.311111
            White Pawn to 5, 4 = -0.775397
            White Pawn to 1, 5 = -0.125824
            White Pawn to 1, 4 = -0.425824
            White Pawn to 2, 5 = -0.128571
            White Pawn to 7, 4 = -0.397619
            White Pawn to 7, 5 = -0.280952
            White King to 4, 6 = -0.631624
            White Pawn to 6, 5 = -0.125824
            White Pawn to 6, 4 = -0.40522
            White Pawn to 3, 5 = -0.107967
            White Bishop to 3, 5 = -0.203602
            White Bishop to 0, 2 = -0.20873
            White Bishop to 1, 3 = -0.126679
            White Bishop to 2, 4 = -0.0882173
            White Bishop to 4, 6 = -0.18025
            White Knight to 0, 5 = -0.192063
            White Knight to 2, 5 = 0.14127
            White Knight to 5, 5 = 0.105556
            White Knight to 7, 5 = -0.15873
            White Knight to 4, 6 = -0.266148
            White Rook to 0, 5 = -0.242063
            White Rook to 0, 6 = -0.292063
            White Queen to 4, 6 = -0.955433
            White Queen to 7, 3 = -0.730159
            White Queen to 6, 4 = -0.709554
            White Queen to 5, 5 = -0.730159
        Black Pawn to 3, 2 = 0.14127
    White Pawn to 0, 4 = 0.14127
            White Pawn to 3, 3 = 1.13452
            White Pawn to 4, 3 = 0.245635
            White Pawn to 3, 4 = 0.235195
            White King to 4, 6 = 0.0782967
            White Pawn to 0, 4 = 0.312302
            White Pawn to 0, 5 = 0.428968
            White Pawn to 5, 4 = -0.0654762
            White Pawn to 5, 5 = 0.39881
            White Pawn to 1, 4 = 0.284096
            White Pawn to 1, 5 = 0.584096
            White Pawn to 3, 5 = 0.601954
            White Pawn to 6, 4 = 0.304701
            White Pawn to 6, 5 = 0.284096
            White Pawn to 7, 4 = 0.0178571
            White Pawn to 2, 5 = 0.581349
            White Pawn to 2, 4 = 0.204426
            White Bishop to 1, 3 = 0.583242
            White Knight to 4, 6 = 0.443773
            White Knight to 5, 5 = 0.815476
            White Knight to 2, 5 = 0.85119
            White Knight to 0, 5 = 0.55119
            White Bishop to 4, 6 = 0.52967
            White Bishop to 3, 5 = 0.506319
            White Bishop to 2, 4 = 0.54478
            White Bishop to 0, 2 = 0.50119
            White Rook to 7, 6 = 0.417857
            White Queen to 4, 6 = -0.245513
            White Queen to 5, 5 = -0.0202381
            White Queen to 6, 4 = 0.0003663
            White Queen to 7, 3 = -0.0916667
        Black Pawn to 3, 3 = 1.13452
            White Pawn to 3, 4 = 0.106227
            White King to 4, 6 = -0.0506716
            White Pawn to 0, 4 = 0.183333
            White Pawn to 0, 5 = 0.3
            White Pawn to 6, 5 = 0.155128
            White Pawn to 6, 4 = 0.137271
            White Pawn to 1, 5 = 0.455128
            White Pawn to 1, 4 = 0.19359
            White Pawn to 5, 4 = -0.194444
            White Pawn to 5, 5 = 0.269841
            White Pawn to 3, 5 = 0.472985
            White Pawn to 2, 4 = 0.0754579
            White Pawn to 2, 5 = 0.452381
            White Pawn to 7, 4 = -0.111111
            White Knight to 0, 5 = 0.422222
            White Knight to 5, 5 = 0.686508
            White Knight to 4, 6 = 0.314805
            White Knight to 2, 5 = 0.722222
            White Bishop to 0, 2 = 0.372222
            White Bishop to 1, 3 = 0.415812
            White Bishop to 2, 4 = 0.492735
            White Bishop to 3, 5 = 0.37735
            White Bishop to 4, 6 = 0.400702
            White Rook to 7, 6 = 0.288889
            White Queen to 4, 6 = -0.374481
            White Queen to 7, 3 = -0.238492
            White Queen to 6, 4 = -0.184921
            White Queen to 5, 5 = -0.149206
        Black Pawn to 4, 3 = 0.722222
            White Pawn to 4, 3 = 0.08837
            White Pawn to 3, 4 = 0.0779304
            White King to 4, 6 = -0.0789683
            White Pawn to 5, 4 = -0.222741
            White Pawn to 5, 5 = 0.241545
            White Pawn to 3, 5 = 0.444689
            White Pawn to 1, 5 = 0.426832
            White Pawn to 1, 4 = 0.0157204
            White Pawn to 2, 4 = 0.0471612
            White Pawn to 2, 5 = 0.424084
            White Pawn to 7, 4 = -0.139408
            White Pawn to 6, 4 = 0.108974
            White Pawn to 6, 5 = 0.126832
            White Pawn to 0, 4 = 0.155037
            White Pawn to 0, 5 = 0.271703
            White Knight to 4, 6 = 0.286508
            White Bishop to 4, 6 = 0.372405
            White Bishop to 3, 5 = 0.349054
            White Bishop to 2, 4 = 0.464438
            White Bishop to 1, 3 = 0.387515
            White Bishop to 0, 2 = 0.343926
            White Knight to 5, 5 = 0.658211
            White Knight to 0, 5 = 0.393926
            White Knight to 2, 5 = 0.693926
            White Rook to 7, 6 = 0.260592
            White Queen to 4, 6 = -0.402778
            White Queen to 7, 3 = -0.231074
            White Queen to 6, 4 = -0.213217
            White Queen to 5, 5 = -0.177503
        Black Pawn to 2, 3 = 0.693926
            White Pawn to 3, 4 = -0.358059
            White Pawn to 4, 3 = -0.347619
            White Pawn to 1, 5 = -0.00915751
            White Pawn to 5, 4 = -0.65873
            White Pawn to 5, 5 = -0.194444
            White Pawn to 3, 5 = 0.00869963
            White King to 4, 6 = -0.514957
            White Pawn to 0, 4 = -0.280952
            White Pawn to 0, 5 = -0.164286
            White Pawn to 1, 4 = -0.309158
            White Pawn to 2, 4 = -0.388828
            White Pawn to 2, 5 = -0.0119048
            White Pawn to 7, 4 = -0.575397
            White Pawn to 6, 4 = -0.288553
            White Pawn to 6, 5 = -0.309158
            White Knight to 4, 6 = -0.149481
            White Knight to 2, 5 = 0.257937
            White Bishop to 0, 2 = -0.0920635
            White Bishop to 1, 3 = -0.0100122
            White Bishop to 2, 4 = 0.0284493
            White Bishop to 3, 5 = -0.0869353
            White Bishop to 4, 6 = -0.0635836
            White Knight to 0, 5 = -0.0420635
            White Knight to 5, 5 = 0.222222
            White Rook to 7, 6 = -0.175397
            White Queen to 4, 6 = -0.838767
            White Queen to 7, 3 = -0.631349
            White Queen to 6, 4 = -0.592888
            White Queen to 5, 5 = -0.613492
        Black Pawn to 3, 2 = 0.257937
    White Pawn to 7, 5 = 0.257937
            White Pawn to 3, 3 = 1.01786
            White Pawn to 3, 4 = 0.118529
            White Pawn to 4, 3 = 0.128968
            White Pawn to 1, 5 = 0.46743
            White Pawn to 0, 4 = 0.195635
            White Pawn to 0, 5 = 0.312302
            White Pawn to 3, 5 = 0.485287
            White Pawn to 5, 4 = -0.182143
            White Pawn to 5, 5 = 0.282143
            White King to 4, 6 = -0.03837
            White Pawn to 1, 4 = 0.16743
            White Pawn to 7, 3 = 0.0511905
            White Pawn to 6, 4 = 0.188034
            White Pawn to 6, 5 = 0.46743
            White Pawn to 2, 5 = 0.464683
            White Pawn to 2, 4 = 0.0877595
            White Bishop to 4, 6 = 0.413004
            White Knight to 4, 6 = 0.327106
            White Knight to 7, 5 = 0.40119
            White Bishop to 0, 2 = 0.384524
            White Bishop to 1, 3 = 0.466575
            White Bishop to 2, 4 = 0.428114
            White Bishop to 3, 5 = 0.389652
            White Knight to 5, 5 = 0.69881
            White Knight to 2, 5 = 0.734524
            White Knight to 0, 5 = 0.434524
            White Rook to 7, 5 = 0.35119
            White Rook to 7, 6 = 0.30119
            White Queen to 4, 6 = -0.362179
            White Queen to 5, 5 = -0.136905
            White Queen to 6, 4 = -0.1163
            White Queen to 7, 3 = -0.22619
        Black Pawn to 3, 3 = 1.01786
            White Pawn to 3, 4 = -0.0104396
            White Pawn to 0, 4 = 0.0666667
            White Pawn to 0, 5 = 0.183333
            White Pawn to 2, 4 = -0.0412088
            White Pawn to 1, 5 = 0.338462
            White Pawn to 1, 4 = 0.0769231
            White Pawn to 2, 5 = 0.335714
            White Pawn to 3, 5 = 0.356319
            White Pawn to 5, 4 = -0.311111
            White Pawn to 5, 5 = 0.153175
            White King to 4, 6 = -0.167338
            White Pawn to 7, 3 = -0.0777778
            White Pawn to 6, 4 = 0.0206044
            White Pawn to 6, 5 = 0.338462
            White Knight to 5, 5 = 0.569841
            White Knight to 7, 5 = 0.272222
            White Knight to 4, 6 = 0.198138
            White Bishop to 0, 2 = 0.255556
            White Bishop to 1, 3 = 0.299145
            White Bishop to 2, 4 = 0.376068
            White Bishop to 3, 5 = 0.260684
            White Bishop to 4, 6 = 0.284035
            White Knight to 0, 5 = 0.305556
            White Knight to 2, 5 = 0.605556
            White Rook to 7, 6 = 0.172222
            White Rook to 7, 5 = 0.222222
            White Queen to 4, 6 = -0.491148
            White Queen to 7, 3 = -0.373016
            White Queen to 6, 4 = -0.301587
            White Queen to 5, 5 = -0.265873
        Black Pawn to 4, 3 = 0.605556
            White Pawn to 4, 3 = -0.331044
            White Pawn to 3, 4 = -0.341484
            White Pawn to 5, 4 = -0.642155
            White Pawn to 6, 4 = -0.31044
            White Pawn to 6, 5 = 0.00741758
            White Pawn to 7, 3 = -0.408822
            White King to 4, 6 = -0.498382
            White Pawn to 5, 5 = -0.177869
            White Pawn to 3, 5 = 0.0252747
            White Pawn to 1, 4 = -0.292582
            White Pawn to 1, 5 = 0.00741758
            White Pawn to 2, 5 = 0.00467033
            White Pawn to 2, 4 = -0.372253
            White Pawn to 0, 5 = -0.147711
            White Pawn to 0, 4 = -0.264377
            White Knight to 5, 5 = 0.238797
            White Knight to 0, 5 = -0.0254884
            White Knight to 2, 5 = 0.274512
            White Knight to 7, 5 = -0.0588217
            White Knight to 4, 6 = -0.132906
            White Bishop to 0, 2 = -0.0754884
            White Bishop to 1, 3 = -0.0318987
            White Bishop to 2, 4 = 0.0450244
            White Bishop to 3, 5 = -0.0703602
            White Bishop to 4, 6 = -0.0470085
            White Rook to 7, 5 = -0.108822
            White Rook to 7, 6 = -0.158822
            White Queen to 4, 6 = -0.822192
            White Queen to 7, 3 = -0.650488
            White Queen to 6, 4 = -0.650488
            White Queen to 5, 5 = -0.596917
        Black Pawn to 6, 2 = 0.274512
    White Pawn to 7, 4 = 0.274512
            White Pawn to 3, 4 = -1.02012
            White Pawn to 4, 3 = -1.00968
            White King to 4, 6 = -1.17701
            White Pawn to 7, 4 = -0.94301
            White Pawn to 7, 5 = -0.826343
            White Pawn to 5, 4 = -1.32079
            White Pawn to 5, 5 = -0.856502
            White Pawn to 2, 4 = -1.05089
            White Pawn to 2, 5 = -0.823962
            White Pawn to 6, 4 = -0.989072
            White Pawn to 6, 5 = -0.671215
            White Pawn to 0, 4 = -0.876343
            White Pawn to 0, 5 = -0.94301
            White Pawn to 3, 5 = -0.653358
            White Bishop to 0, 2 = -0.654121
            White Bishop to 4, 6 = -0.725641
            White Bishop to 3, 5 = -0.748993
            White Bishop to 2, 4 = -0.633608
            White Bishop to 1, 3 = -0.710531
            White Knight to 4, 6 = -0.811538
            White Knight to 7, 5 = -0.704121
            White Knight to 0, 5 = -1.00412
            White Knight to 2, 5 = -0.404121
            White Knight to 5, 5 = -0.439835
            White Bishop to 0, 5 = -0.736264
            White Bishop to 1, 6 = -0.577289
            White Queen to 4, 6 = -1.50082
            White Queen to 5, 5 = -1.27555
            White Queen to 6, 4 = -1.31126
            White Queen to 7, 3 = -1.27555
        Black Pawn to 1, 4 = -0.404121
    White Pawn to 1, 4 = -0.404121
            White Pawn to 3, 4 = 0.261355
            White Pawn to 0, 5 = 0.155128
            White Pawn to 7, 4 = 0.338462
            White Pawn to 7, 5 = 0.455128
            White Pawn to 5, 4 = -0.0393162
            White Pawn to 5, 5 = 0.424969
            White Pawn to 2, 4 = 0.212729
            White Pawn to 2, 5 = 0.289652
            White Pawn to 6, 4 = 0.292399
            White Pawn to 6, 5 = 0.610256
            White King to 4, 6 = 0.104457
            White Pawn to 1, 4 = -0.100855
            White Pawn to 0, 4 = 0.338462
            White Pawn to 3, 5 = 0.628114
            White Knight to 7, 5 = 0.57735
            White Knight to 5, 5 = 0.841636
            White Knight to 2, 5 = 0.87735
            White Knight to 0, 5 = 0.57735
            White Bishop to 3, 5 = 0.532479
            White Bishop to 4, 6 = 0.55583
            White Bishop to 0, 2 = 0.52735
            White Knight to 4, 6 = 0.469933
            White Bishop to 1, 6 = 0.627259
            White Bishop to 0, 5 = 0.66572
            White Bishop to 2, 4 = 0.609402
            White Bishop to 1, 3 = 0.57094
            White Queen to 4, 6 = -0.219353
            White Queen to 5, 5 = -0.0119353
            White Queen to 6, 4 = -0.0297924
            White Queen to 7, 3 = -0.0655067
        Black Pawn to 4, 3 = 0.87735
            White Pawn to 3, 3 = 1.28965
        Black Pawn to 3, 3 = 1.28965
            White Pawn to 3, 4 = -0.0696886
            White Pawn to 4, 3 = -0.0592491
            White Pawn to 6, 4 = -0.0386447
            White Pawn to 3, 5 = 0.29707
            White Pawn to 5, 5 = 0.0939255
            White Pawn to 2, 4 = -0.118315
            White Pawn to 2, 5 = -0.0413919
            White Pawn to 5, 4 = -0.37036
            White Pawn to 7, 5 = 0.124084
            White Pawn to 6, 5 = 0.279212
            White Pawn to 1, 4 = -0.47036
            White Pawn to 0, 4 = 0.00741758
            White Pawn to 0, 5 = -0.175916
            White King to 4, 6 = -0.226587
            White Pawn to 7, 4 = 0.00741758
            White Bishop to 4, 6 = 0.224786
            White Knight to 4, 6 = 0.138889
            White Bishop to 0, 5 = 0.296215
            White Bishop to 1, 6 = 0.4116
            White Knight to 7, 5 = 0.246306
            White Knight to 5, 5 = 0.510592
            White Bishop to 0, 2 = 0.196306
            White Bishop to 1, 3 = 0.239896
            White Bishop to 2, 4 = 0.278358
            White Bishop to 3, 5 = 0.201435
            White Knight to 0, 5 = 0.246306
            White Knight to 2, 5 = 0.546306
            White Queen to 7, 3 = -0.342979
            White Queen to 6, 4 = -0.378694
            White Queen to 5, 5 = -0.342979
            White Queen to 4, 6 = -0.550397
        Black Pawn to 6, 2 = 0.546306
            White Pawn to 3, 4 = -0.238645
            White Pawn to 4, 3 = -0.228205
            White Pawn to 6, 5 = 0.110256
            White Pawn to 7, 5 = -0.0448718
            White Pawn to 2, 4 = -0.287271
            White Pawn to 2, 5 = -0.210348
            White Pawn to 7, 4 = -0.161538
            White Pawn to 6, 4 = -0.207601
            White Pawn to 1, 4 = -0.600855
            White Pawn to 0, 4 = -0.161538
            White Pawn to 0, 5 = -0.344872
            White Pawn to 3, 5 = 0.128114
            White King to 4, 6 = -0.395543
            White Pawn to 5, 5 = -0.0750305
            White Pawn to 5, 4 = -0.539316
            White Bishop to 2, 4 = 0.0709402
            White Bishop to 0, 5 = 0.16572
            White Bishop to 1, 6 = 0.204182
            White Knight to 5, 5 = 0.341636
            White Knight to 7, 5 = 0.0773504
            White Knight to 4, 6 = -0.0300672
            White Bishop to 0, 2 = 0.0273504
            White Bishop to 1, 3 = 0.0709402
            White Bishop to 3, 5 = 0.0324786
            White Bishop to 4, 6 = 0.0558303
            White Knight to 0, 5 = 0.0773504
            White Knight to 2, 5 = 0.37735
            White Queen to 4, 6 = -0.719353
            White Queen to 7, 3 = -0.494078
            White Queen to 6, 4 = -0.54765
            White Queen to 5, 5 = -0.511935
        Black Pawn to 4, 2 = 0.37735
            White Queen to 7, 3 = 0.96453
        Black Pawn to 7, 3 = 0.96453
            White Pawn to 4, 3 = 0.0958791
            White Pawn to 3, 4 = 0.0854396
            White Pawn to 2, 4 = 0.0368132
            White Pawn to 0, 4 = 0.162546
            White Pawn to 0, 5 = -0.0207875
            White Pawn to 6, 4 = 0.116484
            White Pawn to 6, 5 = 0.434341
        Black Pawn to 7, 2 = 0.434341
            White Bishop to 1, 3 = 1.5399
        Black Pawn to 1, 3 = 1.5399
            White Pawn to 3, 4 = -0.0696886
            White Pawn to 4, 3 = -0.0592491
            White Pawn to 2, 4 = -0.118315
            White Pawn to 0, 5 = -0.175916
            White Pawn to 1, 4 = -0.47036
            White Pawn to 0, 4 = 0.00741758
            White King to 4, 6 = -0.226587
            White Pawn to 2, 5 = -0.0413919
            White Pawn to 5, 5 = 0.0939255
            White Pawn to 5, 4 = -0.37036
            White Pawn to 6, 4 = -0.0386447
            White Pawn to 6, 5 = 0.279212
            White Pawn to 3, 5 = 0.29707
            White Pawn to 7, 5 = 0.124084
            White Pawn to 7, 4 = 0.00741758
            White Bishop to 1, 6 = 0.373138
            White Knight to 5, 5 = 0.510592
        Black Pawn to 1, 2 = 0.510592
            White Pawn to 3, 4 = -0.20293
            White Pawn to 4, 3 = -0.192491
            White Pawn to 0, 4 = -0.125824
            White Pawn to 3, 5 = 0.163828
            White Pawn to 2, 4 = -0.251557
            White Pawn to 2, 5 = -0.174634
            White King to 4, 6 = -0.359829
            White Pawn to 1, 4 = -0.603602
            White Pawn to 7, 4 = -0.125824
            White Pawn to 7, 5 = -0.00915751
            White Pawn to 6, 4 = -0.133425
            White Pawn to 6, 5 = 0.145971
            White Pawn to 0, 5 = -0.309158
            White Pawn to 5, 4 = -0.503602
            White Pawn to 5, 5 = -0.0393162
            White Bishop to 0, 2 = 0.0630647
            White Knight to 7, 5 = 0.113065
            White Knight to 5, 5 = 0.37735
            White Bishop to 4, 6 = 0.0915446
            White Bishop to 3, 5 = 0.0681929
            White Bishop to 2, 4 = 0.145116
            White Bishop to 0, 5 = 0.124512
            White Bishop to 1, 6 = 0.239896
            White Bishop to 1, 3 = 0.145116
            White Knight to 0, 5 = 0.113065
            White Knight to 2, 5 = 0.413065
        Black Pawn to 3, 2 = 0.413065
            White Pawn to 5, 3 = 2.59032
        Black Pawn to 5, 3 = 2.59032
            White Pawn to 4, 3 = 0.0903236
            White Pawn to 3, 4 = 0.079884
            White Pawn to 6, 4 = 0.110928
            White Pawn to 6, 5 = 0.428785
        Black Pawn to 5, 2 = 0.428785
            White Pawn to 4, 3 = 0.243498
            White Pawn to 3, 4 = 0.233059
            White Pawn to 6, 4 = 0.264103
            White Pawn to 7, 5 = 0.426832
        Black Pawn to 2, 3 = 0.426832
            White Pawn to 3, 4 = -0.0669414
            White Pawn to 4, 3 = -0.0565018
            White Pawn to 7, 4 = 0.0101648
            White Pawn to 2, 4 = -0.115568
            White Pawn to 2, 5 = -0.0386447
            White King to 4, 6 = -0.22384
            White Pawn to 1, 4 = -0.467613
            White Pawn to 6, 4 = -0.0358974
            White Pawn to 6, 5 = 0.28196
            White Pawn to 0, 4 = 0.0101648
            White Pawn to 0, 5 = -0.173168
            White Pawn to 5, 5 = 0.0966728
            White Pawn to 7, 5 = 0.126832
            White Pawn to 3, 5 = 0.299817
            White Pawn to 5, 4 = -0.367613
            White Bishop to 2, 4 = 0.281105
            White Knight to 5, 5 = 0.513339
        Black Pawn to 2, 2 = 0.513339
            White Pawn to 4, 3 = 0.240751
            White Pawn to 3, 4 = 0.19185
            White Pawn to 0, 5 = 0.124084
            White Pawn to 2, 4 = 0.181685
            White Pawn to 2, 5 = 0.258608
            White King to 4, 6 = 0.0734127
            White Pawn to 1, 4 = -0.17036
            White Pawn to 5, 4 = -0.0703602
            White Pawn to 5, 5 = 0.393926
        Black Pawn to 6, 3 = 0.393926
            White Pawn to 0, 4 = 0.945879
        Black Pawn to 0, 4 = 0.945879
            White Pawn to 3, 4 = -0.336783
            White Pawn to 4, 3 = -0.326343
            White Pawn to 5, 5 = -0.173168
            White King to 4, 6 = -0.493681
